account_code,account_name,level,parent_code,statement_type,category,postable
1206100103.001,ค่าเสื่อมราคาสะสมครุภัณฑ์คอมพิวเตอร์,6,1206100100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1206110000.000,ครุภัณฑ์การศึกษา,4,1206000000.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,0
1206110101.001,ครุภัณฑ์การศึกษา,6,1206110100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1206110102.001,พักครุภัณฑ์การศึกษา,6,1206110100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1206110103.001,ค่าเสื่อมราคาสะสมครุภัณฑ์การศึกษา,6,1206110100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1206120000.000,ครุภัณฑ์งานบ้านงานครัว,4,1206000000.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,0
1206120101.001,ครุภัณฑ์งานบ้านงานครัว,6,1206120100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1206120102.001,พักครุภัณฑ์งานบ้านงานครัว,6,1206120100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1206120103.001,ค่าเสื่อมราคาสะสมครุภัณฑ์งานบ้านงานครัว,6,1206120100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1206130000.000,ครุภัณฑ์กีฬา,4,1206000000.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,0
1206130101.001,ครุภัณฑ์กีฬา,6,1206130100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1206130102.001,พักครุภัณฑ์กีฬา,6,1206130100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1206130103.001,ค่าเสื่อมราคาสะสมครุภัณฑ์กีฬา,6,1206130100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1206140000.000,ครุภัณฑ์ดนตรี,4,1206000000.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,0
1206140101.001,ครุภัณฑ์ดนตรี,6,1206140100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1206140102.001,พักครุภัณฑ์ดนตรี,6,1206140100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1206140103.001,ค่าเสื่อมราคาสะสมครุภัณฑ์ดนตรี,6,1206140100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1206150000.000,ครุภัณฑ์สนาม,4,1206000000.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,0
1206150101.001,ครุภัณฑ์สนาม,6,1206150100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1206150102.001,พักครุภัณฑ์สนาม,6,1206150100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1206150103.001,ค่าเสื่อมราคาสะสมครุภัณฑ์สนาม,6,1206150100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1206160000.000,ครุภัณฑ์อื่น,4,1206000000.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,0
1206160101.001,ครุภัณฑ์อื่น,6,1206160100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1206160102.001,พักครุภัณฑ์อื่น,6,1206160100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1206160103.001,ค่าเสื่อมราคาสะสมครุภัณฑ์อื่น,6,1206160100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1206160104.001,ครุภัณฑ์ - ภายใต้สัญญา,6,1206160100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
1206160105.001,ค่าเสื่อมราคาสะสม -,6,1206160100.000,งบแสดงฐานะการเงิน,สินทรัพย์ไม่หมุนเวียน,1
